site_name,population_id,county_fips,admit_year,age_band,sex_group,hospitalizations,deaths,mortality_pct
UCMC,sepsis_ase_icu,17075,2023,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17075,2024,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17077,2023,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17079,2022,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17081,2022,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17081,2024,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17085,2022,75+,Female,<10,<10,
UCMC,sepsis_ase_icu,17085,2023,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2018,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2018,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17089,2018,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2018,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2019,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17089,2019,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2019,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17089,2019,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2019,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17089,2020,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17089,2020,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2020,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2020,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17089,2020,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2021,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17089,2021,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2021,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17089,2021,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2022,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2022,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17089,2022,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2022,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17089,2022,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2022,75+,Female,<10,<10,
UCMC,sepsis_ase_icu,17089,2022,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2023,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2023,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2023,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17089,2023,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2023,75+,Female,<10,<10,
UCMC,sepsis_ase_icu,17089,2023,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2024,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2024,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17089,2024,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17089,2024,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2018,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17091,2018,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2018,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17091,2018,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2018,75+,Female,<10,<10,
UCMC,sepsis_ase_icu,17091,2018,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2019,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17091,2019,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2019,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2019,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2020,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2020,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17091,2020,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2021,18-39,Female,<10,<10,
