site_name,population_id,county_fips,admit_year,hospitalizations,deaths,mortality_pct,missing_county_hospitalizations
UCMC,all_icu_adult,29131,2018,<10,<10,,46
UCMC,all_icu_adult,29133,2020,<10,<10,,45
UCMC,all_icu_adult,29159,2020,<10,<10,,45
UCMC,all_icu_adult,29165,2019,<10,<10,,40
UCMC,all_icu_adult,29183,2020,<10,<10,,45
UCMC,all_icu_adult,29183,2021,<10,<10,,62
UCMC,all_icu_adult,29183,2022,<10,<10,,64
UCMC,all_icu_adult,29183,2024,<10,<10,,85
UCMC,all_icu_adult,29189,2019,<10,<10,,40
UCMC,all_icu_adult,29189,2020,<10,<10,,45
UCMC,all_icu_adult,29189,2021,<10,<10,,62
UCMC,all_icu_adult,29189,2023,<10,<10,,63
UCMC,all_icu_adult,29189,2024,<10,<10,,85
UCMC,all_icu_adult,29197,2024,<10,<10,,85
UCMC,all_icu_adult,29209,2019,<10,<10,,40
UCMC,all_icu_adult,29209,2020,<10,<10,,45
UCMC,all_icu_adult,29219,2022,<10,<10,,64
UCMC,all_icu_adult,29225,2019,<10,<10,,40
UCMC,all_icu_adult,29225,2021,<10,<10,,62
UCMC,all_icu_adult,29229,2021,<10,<10,,62
UCMC,all_icu_adult,29510,2019,<10,<10,,40
UCMC,all_icu_adult,30005,2020,<10,<10,,45
UCMC,all_icu_adult,30015,2018,<10,<10,,46
UCMC,all_icu_adult,30111,2022,<10,<10,,64
UCMC,all_icu_adult,31019,2018,<10,<10,,46
UCMC,all_icu_adult,31055,2020,<10,<10,,45
UCMC,all_icu_adult,31095,2018,<10,<10,,46
UCMC,all_icu_adult,32003,2018,<10,<10,,46
UCMC,all_icu_adult,32003,2019,<10,<10,,40
UCMC,all_icu_adult,32003,2020,<10,<10,,45
UCMC,all_icu_adult,32003,2021,<10,<10,,62
UCMC,all_icu_adult,32003,2022,<10,<10,,64
UCMC,all_icu_adult,32003,2023,<10,<10,,63
UCMC,all_icu_adult,32003,2024,<10,<10,,85
UCMC,all_icu_adult,32510,2021,<10,<10,,62
UCMC,all_icu_adult,33015,2022,<10,<10,,64
UCMC,all_icu_adult,34001,2019,<10,<10,,40
UCMC,all_icu_adult,34003,2022,<10,<10,,64
UCMC,all_icu_adult,34005,2020,<10,<10,,45
UCMC,all_icu_adult,34017,2023,<10,<10,,63
UCMC,all_icu_adult,34021,2021,<10,<10,,62
UCMC,all_icu_adult,34029,2020,<10,<10,,45
UCMC,all_icu_adult,34029,2021,<10,<10,,62
UCMC,all_icu_adult,34035,2020,<10,<10,,45
UCMC,all_icu_adult,34037,2020,<10,<10,,45
UCMC,all_icu_adult,34039,2024,<10,<10,,85
UCMC,all_icu_adult,35001,2018,<10,<10,,46
UCMC,all_icu_adult,35049,2024,<10,<10,,85
UCMC,all_icu_adult,36005,2018,<10,<10,,46
UCMC,all_icu_adult,36029,2022,<10,<10,,64
UCMC,all_icu_adult,36047,2018,<10,<10,,46
UCMC,all_icu_adult,36047,2022,<10,<10,,64
UCMC,all_icu_adult,36047,2023,<10,<10,,63
UCMC,all_icu_adult,36061,2018,<10,<10,,46
UCMC,all_icu_adult,36061,2020,<10,<10,,45
UCMC,all_icu_adult,36061,2023,<10,<10,,63
UCMC,all_icu_adult,36063,2019,<10,<10,,40
UCMC,all_icu_adult,36063,2023,<10,<10,,63
UCMC,all_icu_adult,36069,2018,<10,<10,,46
UCMC,all_icu_adult,36069,2022,<10,<10,,64
UCMC,all_icu_adult,36081,2021,<10,<10,,62
UCMC,all_icu_adult,36085,2021,<10,<10,,62
UCMC,all_icu_adult,36099,2019,<10,<10,,40
UCMC,all_icu_adult,36119,2020,<10,<10,,45
UCMC,all_icu_adult,36119,2021,<10,<10,,62
UCMC,all_icu_adult,37021,2024,<10,<10,,85
UCMC,all_icu_adult,37033,2020,<10,<10,,45
UCMC,all_icu_adult,37033,2021,<10,<10,,62
UCMC,all_icu_adult,37037,2021,<10,<10,,62
UCMC,all_icu_adult,37063,2024,<10,<10,,85
UCMC,all_icu_adult,37067,2020,<10,<10,,45
UCMC,all_icu_adult,37089,2020,<10,<10,,45
UCMC,all_icu_adult,37089,2021,<10,<10,,62
UCMC,all_icu_adult,37097,2024,<10,<10,,85
UCMC,all_icu_adult,37101,2021,<10,<10,,62
UCMC,all_icu_adult,37119,2019,<10,<10,,40
UCMC,all_icu_adult,37119,2022,<10,<10,,64
UCMC,all_icu_adult,37119,2023,<10,<10,,63
UCMC,all_icu_adult,37151,2024,<10,<10,,85
UCMC,all_icu_adult,37183,2023,<10,<10,,63
UCMC,all_icu_adult,38015,2022,<10,<10,,64
UCMC,all_icu_adult,39003,2020,<10,<10,,45
UCMC,all_icu_adult,39011,2022,<10,<10,,64
UCMC,all_icu_adult,39011,2024,<10,<10,,85
UCMC,all_icu_adult,39017,2024,<10,<10,,85
UCMC,all_icu_adult,39025,2024,<10,<10,,85
UCMC,all_icu_adult,39035,2018,<10,<10,,46
UCMC,all_icu_adult,39035,2020,<10,<10,,45
UCMC,all_icu_adult,39035,2021,<10,<10,,62
UCMC,all_icu_adult,39035,2022,<10,<10,,64
UCMC,all_icu_adult,39045,2023,<10,<10,,63
UCMC,all_icu_adult,39049,2018,<10,<10,,46
UCMC,all_icu_adult,39049,2021,<10,<10,,62
UCMC,all_icu_adult,39049,2022,<10,<10,,64
UCMC,all_icu_adult,39055,2019,<10,<10,,40
UCMC,all_icu_adult,39061,2018,<10,<10,,46
UCMC,all_icu_adult,39061,2019,<10,<10,,40
UCMC,all_icu_adult,39061,2021,<10,<10,,62
UCMC,all_icu_adult,39061,2022,<10,<10,,64
UCMC,all_icu_adult,39061,2023,<10,<10,,63
UCMC,all_icu_adult,39061,2024,<10,<10,,85
UCMC,all_icu_adult,39069,2021,<10,<10,,62
UCMC,all_icu_adult,39087,2022,<10,<10,,64
UCMC,all_icu_adult,39089,2018,<10,<10,,46
UCMC,all_icu_adult,39089,2022,<10,<10,,64
UCMC,all_icu_adult,39089,2023,<10,<10,,63
UCMC,all_icu_adult,39089,2024,<10,<10,,85
UCMC,all_icu_adult,39093,2019,<10,<10,,40
UCMC,all_icu_adult,39095,2023,<10,<10,,63
UCMC,all_icu_adult,39099,2019,<10,<10,,40
UCMC,all_icu_adult,39113,2019,<10,<10,,40
UCMC,all_icu_adult,39113,2022,<10,<10,,64
UCMC,all_icu_adult,39113,2023,<10,<10,,63
UCMC,all_icu_adult,39113,2024,<10,<10,,85
UCMC,all_icu_adult,39143,2021,<10,<10,,62
UCMC,all_icu_adult,39153,2019,<10,<10,,40
UCMC,all_icu_adult,39153,2023,<10,<10,,63
UCMC,all_icu_adult,39155,2024,<10,<10,,85
UCMC,all_icu_adult,39157,2023,<10,<10,,63
UCMC,all_icu_adult,39159,2019,<10,<10,,40
UCMC,all_icu_adult,39173,2021,<10,<10,,62
UCMC,all_icu_adult,39173,2022,<10,<10,,64
UCMC,all_icu_adult,40037,2024,<10,<10,,85
UCMC,all_icu_adult,40109,2020,<10,<10,,45
UCMC,all_icu_adult,40113,2024,<10,<10,,85
UCMC,all_icu_adult,40143,2024,<10,<10,,85
UCMC,all_icu_adult,40145,2024,<10,<10,,85
UCMC,all_icu_adult,41005,2018,<10,<10,,46
UCMC,all_icu_adult,41005,2023,<10,<10,,63
UCMC,all_icu_adult,41017,2024,<10,<10,,85
UCMC,all_icu_adult,41029,2021,<10,<10,,62
UCMC,all_icu_adult,41039,2018,<10,<10,,46
UCMC,all_icu_adult,41041,2018,<10,<10,,46
UCMC,all_icu_adult,41043,2021,<10,<10,,62
UCMC,all_icu_adult,41047,2024,<10,<10,,85
UCMC,all_icu_adult,41051,2022,<10,<10,,64
UCMC,all_icu_adult,41051,2023,<10,<10,,63
UCMC,all_icu_adult,41063,2018,<10,<10,,46
UCMC,all_icu_adult,42003,2021,<10,<10,,62
UCMC,all_icu_adult,42003,2022,<10,<10,,64
UCMC,all_icu_adult,42015,2024,<10,<10,,85
UCMC,all_icu_adult,42017,2018,<10,<10,,46
UCMC,all_icu_adult,42017,2021,<10,<10,,62
UCMC,all_icu_adult,42017,2024,<10,<10,,85
UCMC,all_icu_adult,42043,2022,<10,<10,,64
UCMC,all_icu_adult,42077,2022,<10,<10,,64
UCMC,all_icu_adult,42085,2021,<10,<10,,62
UCMC,all_icu_adult,42085,2022,<10,<10,,64
UCMC,all_icu_adult,42091,2021,<10,<10,,62
UCMC,all_icu_adult,42091,2023,<10,<10,,63
UCMC,all_icu_adult,42101,2021,<10,<10,,62
UCMC,all_icu_adult,42101,2024,<10,<10,,85
UCMC,all_icu_adult,42125,2019,<10,<10,,40
UCMC,all_icu_adult,44007,2024,<10,<10,,85
UCMC,all_icu_adult,45013,2018,<10,<10,,46
UCMC,all_icu_adult,45013,2020,<10,<10,,45
UCMC,all_icu_adult,45019,2020,<10,<10,,45
UCMC,all_icu_adult,45019,2022,<10,<10,,64
UCMC,all_icu_adult,45025,2021,<10,<10,,62
UCMC,all_icu_adult,45041,2018,<10,<10,,46
UCMC,all_icu_adult,45041,2021,<10,<10,,62
UCMC,all_icu_adult,45043,2023,<10,<10,,63
UCMC,all_icu_adult,45043,2024,<10,<10,,85
UCMC,all_icu_adult,45045,2021,<10,<10,,62
UCMC,all_icu_adult,45045,2023,<10,<10,,63
UCMC,all_icu_adult,45051,2024,<10,<10,,85
UCMC,all_icu_adult,45057,2020,<10,<10,,45
UCMC,all_icu_adult,45077,2020,<10,<10,,45
UCMC,all_icu_adult,45077,2021,<10,<10,,62
UCMC,all_icu_adult,45077,2022,<10,<10,,64
UCMC,all_icu_adult,45079,2018,<10,<10,,46
UCMC,all_icu_adult,45079,2019,<10,<10,,40
UCMC,all_icu_adult,45079,2023,<10,<10,,63
UCMC,all_icu_adult,45079,2024,<10,<10,,85
UCMC,all_icu_adult,45083,2019,<10,<10,,40
UCMC,all_icu_adult,45085,2024,<10,<10,,85
UCMC,all_icu_adult,46081,2024,<10,<10,,85
UCMC,all_icu_adult,46099,2022,<10,<10,,64
UCMC,all_icu_adult,46121,2020,<10,<10,,45
UCMC,all_icu_adult,47009,2020,<10,<10,,45
UCMC,all_icu_adult,47011,2020,<10,<10,,45
UCMC,all_icu_adult,47037,2018,<10,<10,,46
UCMC,all_icu_adult,47037,2019,<10,<10,,40
UCMC,all_icu_adult,47037,2020,<10,<10,,45
UCMC,all_icu_adult,47037,2024,<10,<10,,85
UCMC,all_icu_adult,47049,2021,<10,<10,,62
UCMC,all_icu_adult,47055,2022,<10,<10,,64
UCMC,all_icu_adult,47065,2018,<10,<10,,46
UCMC,all_icu_adult,47065,2019,<10,<10,,40
UCMC,all_icu_adult,47065,2021,<10,<10,,62
UCMC,all_icu_adult,47075,2019,<10,<10,,40
UCMC,all_icu_adult,47093,2019,<10,<10,,40
UCMC,all_icu_adult,47121,2024,<10,<10,,85
UCMC,all_icu_adult,47125,2020,<10,<10,,45
UCMC,all_icu_adult,47125,2021,<10,<10,,62
UCMC,all_icu_adult,47149,2019,<10,<10,,40
UCMC,all_icu_adult,47149,2023,<10,<10,,63
UCMC,all_icu_adult,47157,2019,<10,<10,,40
UCMC,all_icu_adult,47157,2021,<10,<10,,62
UCMC,all_icu_adult,47157,2022,<10,<10,,64
UCMC,all_icu_adult,47157,2023,<10,<10,,63
UCMC,all_icu_adult,47157,2024,<10,<10,,85
UCMC,all_icu_adult,47163,2019,<10,<10,,40
UCMC,all_icu_adult,47163,2023,<10,<10,,63
UCMC,all_icu_adult,47165,2022,<10,<10,,64
UCMC,all_icu_adult,47165,2023,<10,<10,,63
UCMC,all_icu_adult,48029,2018,<10,<10,,46
UCMC,all_icu_adult,48029,2021,<10,<10,,62
UCMC,all_icu_adult,48029,2023,<10,<10,,63
UCMC,all_icu_adult,48029,2024,<10,<10,,85
UCMC,all_icu_adult,48039,2018,<10,<10,,46
UCMC,all_icu_adult,48039,2021,<10,<10,,62
UCMC,all_icu_adult,48041,2021,<10,<10,,62
UCMC,all_icu_adult,48085,2020,<10,<10,,45
UCMC,all_icu_adult,48085,2022,<10,<10,,64
UCMC,all_icu_adult,48085,2023,<10,<10,,63
UCMC,all_icu_adult,48085,2024,<10,<10,,85
UCMC,all_icu_adult,48113,2019,<10,<10,,40
UCMC,all_icu_adult,48113,2022,<10,<10,,64
UCMC,all_icu_adult,48121,2018,<10,<10,,46
UCMC,all_icu_adult,48121,2019,<10,<10,,40
UCMC,all_icu_adult,48121,2020,<10,<10,,45
UCMC,all_icu_adult,48121,2021,<10,<10,,62
UCMC,all_icu_adult,48121,2024,<10,<10,,85
UCMC,all_icu_adult,48141,2019,<10,<10,,40
UCMC,all_icu_adult,48157,2019,<10,<10,,40
UCMC,all_icu_adult,48157,2021,<10,<10,,62
UCMC,all_icu_adult,48157,2022,<10,<10,,64
UCMC,all_icu_adult,48167,2022,<10,<10,,64
UCMC,all_icu_adult,48171,2022,<10,<10,,64
UCMC,all_icu_adult,48201,2018,<10,<10,,46
UCMC,all_icu_adult,48201,2019,<10,<10,,40
UCMC,all_icu_adult,48201,2020,<10,<10,,45
UCMC,all_icu_adult,48201,2021,<10,<10,,62
UCMC,all_icu_adult,48201,2022,<10,<10,,64
UCMC,all_icu_adult,48201,2023,<10,<10,,63
UCMC,all_icu_adult,48201,2024,<10,<10,,85
UCMC,all_icu_adult,48215,2020,<10,<10,,45
UCMC,all_icu_adult,48251,2024,<10,<10,,85
UCMC,all_icu_adult,48339,2022,<10,<10,,64
UCMC,all_icu_adult,48355,2021,<10,<10,,62
UCMC,all_icu_adult,48397,2021,<10,<10,,62
UCMC,all_icu_adult,48439,2021,<10,<10,,62
UCMC,all_icu_adult,48439,2022,<10,<10,,64
UCMC,all_icu_adult,48439,2023,<10,<10,,63
UCMC,all_icu_adult,48453,2024,<10,<10,,85
UCMC,all_icu_adult,48477,2018,<10,<10,,46
UCMC,all_icu_adult,48485,2018,<10,<10,,46
UCMC,all_icu_adult,48491,2020,<10,<10,,45
UCMC,all_icu_adult,49021,2021,<10,<10,,62
UCMC,all_icu_adult,49035,2023,<10,<10,,63
UCMC,all_icu_adult,49049,2022,<10,<10,,64
UCMC,all_icu_adult,49051,2021,<10,<10,,62
UCMC,all_icu_adult,50001,2020,<10,<10,,45
UCMC,all_icu_adult,51041,2019,<10,<10,,40
UCMC,all_icu_adult,51047,2021,<10,<10,,62
UCMC,all_icu_adult,51059,2020,<10,<10,,45
UCMC,all_icu_adult,51059,2024,<10,<10,,85
UCMC,all_icu_adult,51087,2019,<10,<10,,40
UCMC,all_icu_adult,51107,2023,<10,<10,,63
UCMC,all_icu_adult,51153,2018,<10,<10,,46
UCMC,all_icu_adult,51153,2021,<10,<10,,62
UCMC,all_icu_adult,51171,2023,<10,<10,,63
UCMC,all_icu_adult,51199,2022,<10,<10,,64
UCMC,all_icu_adult,51510,2023,<10,<10,,63
UCMC,all_icu_adult,51710,2019,<10,<10,,40
UCMC,all_icu_adult,51810,2023,<10,<10,,63
UCMC,all_icu_adult,51810,2024,<10,<10,,85
UCMC,all_icu_adult,53033,2022,<10,<10,,64
UCMC,all_icu_adult,53033,2023,<10,<10,,63
UCMC,all_icu_adult,53039,2020,<10,<10,,45
UCMC,all_icu_adult,53039,2022,<10,<10,,64
UCMC,all_icu_adult,53049,2021,<10,<10,,62
UCMC,all_icu_adult,53053,2023,<10,<10,,63
UCMC,all_icu_adult,53053,2024,<10,<10,,85
UCMC,all_icu_adult,54069,2019,<10,<10,,40
UCMC,all_icu_adult,54091,2021,<10,<10,,62
UCMC,all_icu_adult,55009,2018,<10,<10,,46
UCMC,all_icu_adult,55009,2019,<10,<10,,40
UCMC,all_icu_adult,55009,2021,<10,<10,,62
UCMC,all_icu_adult,55015,2021,<10,<10,,62
UCMC,all_icu_adult,55015,2022,<10,<10,,64
UCMC,all_icu_adult,55019,2023,<10,<10,,63
UCMC,all_icu_adult,55021,2018,<10,<10,,46
UCMC,all_icu_adult,55021,2024,<10,<10,,85
UCMC,all_icu_adult,55025,2018,<10,<10,,46
UCMC,all_icu_adult,55025,2019,<10,<10,,40
UCMC,all_icu_adult,55025,2020,<10,<10,,45
UCMC,all_icu_adult,55025,2021,<10,<10,,62
UCMC,all_icu_adult,55025,2022,<10,<10,,64
UCMC,all_icu_adult,55025,2023,<10,<10,,63
UCMC,all_icu_adult,55025,2024,<10,<10,,85
UCMC,all_icu_adult,55027,2020,<10,<10,,45
UCMC,all_icu_adult,55027,2022,<10,<10,,64
UCMC,all_icu_adult,55029,2019,<10,<10,,40
UCMC,all_icu_adult,55033,2023,<10,<10,,63
UCMC,all_icu_adult,55035,2019,<10,<10,,40
UCMC,all_icu_adult,55037,2018,<10,<10,,46
UCMC,all_icu_adult,55039,2018,<10,<10,,46
UCMC,all_icu_adult,55039,2019,<10,<10,,40
UCMC,all_icu_adult,55039,2020,<10,<10,,45
UCMC,all_icu_adult,55039,2022,<10,<10,,64
UCMC,all_icu_adult,55039,2023,<10,<10,,63
UCMC,all_icu_adult,55043,2018,<10,<10,,46
UCMC,all_icu_adult,55045,2021,<10,<10,,62
UCMC,all_icu_adult,55045,2022,<10,<10,,64
UCMC,all_icu_adult,55045,2024,<10,<10,,85
UCMC,all_icu_adult,55047,2022,<10,<10,,64
UCMC,all_icu_adult,55047,2023,<10,<10,,63
UCMC,all_icu_adult,55049,2021,<10,<10,,62
UCMC,all_icu_adult,55053,2024,<10,<10,,85
UCMC,all_icu_adult,55055,2023,<10,<10,,63
UCMC,all_icu_adult,55055,2024,<10,<10,,85
UCMC,all_icu_adult,55059,2018,<10,<10,,46
UCMC,all_icu_adult,55059,2020,<10,<10,,45
UCMC,all_icu_adult,55059,2021,<10,<10,,62
UCMC,all_icu_adult,55059,2022,<10,<10,,64
UCMC,all_icu_adult,55059,2023,<10,<10,,63
UCMC,all_icu_adult,55059,2024,<10,<10,,85
UCMC,all_icu_adult,55063,2024,<10,<10,,85
UCMC,all_icu_adult,55065,2019,<10,<10,,40
UCMC,all_icu_adult,55071,2018,<10,<10,,46
UCMC,all_icu_adult,55071,2020,<10,<10,,45
UCMC,all_icu_adult,55071,2024,<10,<10,,85
UCMC,all_icu_adult,55073,2019,<10,<10,,40
UCMC,all_icu_adult,55073,2021,<10,<10,,62
UCMC,all_icu_adult,55075,2023,<10,<10,,63
UCMC,all_icu_adult,55077,2018,<10,<10,,46
UCMC,all_icu_adult,55079,2018,<10,<10,,46
UCMC,all_icu_adult,55079,2019,<10,<10,,40
UCMC,all_icu_adult,55079,2020,<10,<10,,45
UCMC,all_icu_adult,55079,2021,<10,<10,,62
UCMC,all_icu_adult,55079,2022,<10,<10,,64
UCMC,all_icu_adult,55079,2023,<10,<10,,63
UCMC,all_icu_adult,55079,2024,<10,<10,,85
UCMC,all_icu_adult,55081,2022,<10,<10,,64
UCMC,all_icu_adult,55087,2018,<10,<10,,46
UCMC,all_icu_adult,55087,2019,<10,<10,,40
UCMC,all_icu_adult,55087,2020,<10,<10,,45
UCMC,all_icu_adult,55087,2021,<10,<10,,62
UCMC,all_icu_adult,55087,2022,<10,<10,,64
UCMC,all_icu_adult,55087,2024,<10,<10,,85
UCMC,all_icu_adult,55089,2019,<10,<10,,40
UCMC,all_icu_adult,55089,2020,<10,<10,,45
UCMC,all_icu_adult,55101,2018,<10,<10,,46
UCMC,all_icu_adult,55101,2019,<10,<10,,40
UCMC,all_icu_adult,55101,2020,<10,<10,,45
UCMC,all_icu_adult,55101,2021,<10,<10,,62
UCMC,all_icu_adult,55101,2022,<10,<10,,64
UCMC,all_icu_adult,55101,2023,<10,<10,,63
UCMC,all_icu_adult,55101,2024,<10,<10,,85
UCMC,all_icu_adult,55103,2019,<10,<10,,40
UCMC,all_icu_adult,55105,2018,<10,<10,,46
UCMC,all_icu_adult,55105,2019,<10,<10,,40
UCMC,all_icu_adult,55105,2020,<10,<10,,45
UCMC,all_icu_adult,55105,2023,<10,<10,,63
UCMC,all_icu_adult,55105,2024,<10,<10,,85
UCMC,all_icu_adult,55111,2024,<10,<10,,85
UCMC,all_icu_adult,55115,2024,<10,<10,,85
UCMC,all_icu_adult,55117,2018,<10,<10,,46
UCMC,all_icu_adult,55117,2020,<10,<10,,45
UCMC,all_icu_adult,55117,2021,<10,<10,,62
UCMC,all_icu_adult,55117,2022,<10,<10,,64
UCMC,all_icu_adult,55117,2024,<10,<10,,85
UCMC,all_icu_adult,55125,2022,<10,<10,,64
UCMC,all_icu_adult,55125,2023,<10,<10,,63
UCMC,all_icu_adult,55127,2018,<10,<10,,46
UCMC,all_icu_adult,55127,2019,<10,<10,,40
UCMC,all_icu_adult,55127,2020,<10,<10,,45
UCMC,all_icu_adult,55127,2023,<10,<10,,63
UCMC,all_icu_adult,55127,2024,<10,<10,,85
UCMC,all_icu_adult,55131,2018,<10,<10,,46
UCMC,all_icu_adult,55131,2020,<10,<10,,45
UCMC,all_icu_adult,55133,2018,<10,<10,,46
UCMC,all_icu_adult,55133,2019,<10,<10,,40
UCMC,all_icu_adult,55133,2020,<10,<10,,45
UCMC,all_icu_adult,55133,2021,<10,<10,,62
UCMC,all_icu_adult,55133,2022,<10,<10,,64
UCMC,all_icu_adult,55133,2023,<10,<10,,63
UCMC,all_icu_adult,55133,2024,<10,<10,,85
UCMC,all_icu_adult,55135,2020,<10,<10,,45
UCMC,all_icu_adult,55135,2023,<10,<10,,63
UCMC,all_icu_adult,55137,2024,<10,<10,,85
UCMC,all_icu_adult,55139,2020,<10,<10,,45
UCMC,all_icu_adult,55139,2021,<10,<10,,62
UCMC,all_icu_adult,55139,2022,<10,<10,,64
UCMC,all_icu_adult,55139,2023,<10,<10,,63
UCMC,all_icu_adult,55139,2024,<10,<10,,85
UCMC,all_icu_adult,55141,2022,<10,<10,,64
UCMC,all_icu_adult,56005,2024,<10,<10,,85
UCMC,all_icu_adult,56015,2019,<10,<10,,40
UCMC,all_icu_adult,56029,2024,<10,<10,,85
UCMC,all_icu_adult,56039,2019,<10,<10,,40
