site_name,population_id,county_fips,admit_year,age_band,sex_group,hospitalizations,deaths,mortality_pct
UCMC,all_icu_adult,12057,2023,18-39,Male,<10,<10,
UCMC,all_icu_adult,12057,2023,65-74,Male,<10,<10,
UCMC,all_icu_adult,12061,2021,40-64,Male,<10,<10,
UCMC,all_icu_adult,12061,2021,65-74,Male,<10,<10,
UCMC,all_icu_adult,12061,2023,65-74,Female,<10,<10,
UCMC,all_icu_adult,12063,2020,65-74,Male,<10,<10,
UCMC,all_icu_adult,12069,2021,40-64,Female,<10,<10,
UCMC,all_icu_adult,12071,2018,40-64,Male,<10,<10,
UCMC,all_icu_adult,12071,2018,65-74,Female,<10,<10,
UCMC,all_icu_adult,12071,2020,65-74,Male,<10,<10,
UCMC,all_icu_adult,12071,2022,75+,Male,<10,<10,
UCMC,all_icu_adult,12071,2023,40-64,Male,<10,<10,
UCMC,all_icu_adult,12071,2024,75+,Male,<10,<10,
UCMC,all_icu_adult,12073,2018,40-64,Male,<10,<10,
UCMC,all_icu_adult,12073,2020,40-64,Male,<10,<10,
UCMC,all_icu_adult,12073,2022,65-74,Female,<10,<10,
UCMC,all_icu_adult,12081,2018,65-74,Male,<10,<10,
UCMC,all_icu_adult,12081,2022,65-74,Male,<10,<10,
UCMC,all_icu_adult,12081,2024,40-64,Male,<10,<10,
UCMC,all_icu_adult,12083,2018,40-64,Male,<10,<10,
UCMC,all_icu_adult,12083,2019,40-64,Male,<10,<10,
UCMC,all_icu_adult,12083,2024,65-74,Male,<10,<10,
UCMC,all_icu_adult,12085,2022,65-74,Male,<10,<10,
UCMC,all_icu_adult,12086,2020,18-39,Female,<10,<10,
UCMC,all_icu_adult,12086,2020,40-64,Male,<10,<10,
UCMC,all_icu_adult,12086,2022,40-64,Female,<10,<10,
UCMC,all_icu_adult,12086,2022,40-64,Male,<10,<10,
UCMC,all_icu_adult,12086,2024,18-39,Male,<10,<10,
UCMC,all_icu_adult,12087,2018,75+,Male,<10,<10,
UCMC,all_icu_adult,12087,2021,75+,Female,<10,<10,
UCMC,all_icu_adult,12091,2024,65-74,Male,<10,<10,
UCMC,all_icu_adult,12095,2019,18-39,Male,<10,<10,
UCMC,all_icu_adult,12095,2021,40-64,Male,<10,<10,
UCMC,all_icu_adult,12095,2022,18-39,Female,<10,<10,
UCMC,all_icu_adult,12095,2022,40-64,Male,<10,<10,
UCMC,all_icu_adult,12095,2023,65-74,Female,<10,<10,
UCMC,all_icu_adult,12097,2019,40-64,Male,<10,<10,
UCMC,all_icu_adult,12097,2022,18-39,Female,<10,<10,
UCMC,all_icu_adult,12099,2019,65-74,Male,<10,<10,
UCMC,all_icu_adult,12099,2020,65-74,Male,<10,<10,
UCMC,all_icu_adult,12099,2021,40-64,Male,<10,<10,
UCMC,all_icu_adult,12099,2021,65-74,Male,<10,<10,
UCMC,all_icu_adult,12099,2022,65-74,Male,<10,<10,
UCMC,all_icu_adult,12099,2024,18-39,Male,<10,<10,
UCMC,all_icu_adult,12099,2024,65-74,Female,<10,<10,
UCMC,all_icu_adult,12101,2023,75+,Male,<10,<10,
UCMC,all_icu_adult,12103,2019,40-64,Male,<10,<10,
UCMC,all_icu_adult,12103,2019,65-74,Male,<10,<10,
UCMC,all_icu_adult,12103,2021,65-74,Male,<10,<10,
UCMC,all_icu_adult,12103,2022,40-64,Female,<10,<10,
UCMC,all_icu_adult,12103,2022,65-74,Male,<10,<10,
UCMC,all_icu_adult,12103,2023,18-39,Male,<10,<10,
UCMC,all_icu_adult,12103,2024,40-64,Male,<10,<10,
UCMC,all_icu_adult,12105,2019,18-39,Female,<10,<10,
UCMC,all_icu_adult,12105,2019,65-74,Female,<10,<10,
UCMC,all_icu_adult,12109,2020,40-64,Male,<10,<10,
UCMC,all_icu_adult,12115,2021,40-64,Male,<10,<10,
UCMC,all_icu_adult,12115,2021,65-74,Female,<10,<10,
UCMC,all_icu_adult,12115,2021,75+,Male,<10,<10,
UCMC,all_icu_adult,12117,2020,40-64,Male,<10,<10,
UCMC,all_icu_adult,12117,2022,75+,Female,<10,<10,
UCMC,all_icu_adult,12119,2022,65-74,Male,<10,<10,
UCMC,all_icu_adult,12127,2019,40-64,Male,<10,<10,
UCMC,all_icu_adult,12127,2021,18-39,Female,<10,<10,
UCMC,all_icu_adult,12127,2021,40-64,Male,<10,<10,
UCMC,all_icu_adult,12127,2021,65-74,Male,<10,<10,
UCMC,all_icu_adult,12131,2022,75+,Male,<10,<10,
UCMC,all_icu_adult,13015,2020,75+,Male,<10,<10,
UCMC,all_icu_adult,13023,2021,18-39,Female,<10,<10,
UCMC,all_icu_adult,13063,2019,18-39,Male,<10,<10,
UCMC,all_icu_adult,13067,2018,40-64,Male,<10,<10,
UCMC,all_icu_adult,13067,2019,40-64,Female,<10,<10,
UCMC,all_icu_adult,13067,2020,18-39,Male,<10,<10,
UCMC,all_icu_adult,13089,2021,65-74,Male,<10,<10,
UCMC,all_icu_adult,13097,2020,18-39,Female,<10,<10,
UCMC,all_icu_adult,13113,2022,75+,Male,<10,<10,
UCMC,all_icu_adult,13117,2021,65-74,Female,<10,<10,
UCMC,all_icu_adult,13121,2018,40-64,Female,<10,<10,
UCMC,all_icu_adult,13121,2022,18-39,Female,<10,<10,
UCMC,all_icu_adult,13121,2022,18-39,Male,<10,<10,
UCMC,all_icu_adult,13121,2023,65-74,Male,<10,<10,
UCMC,all_icu_adult,13121,2023,75+,Female,<10,<10,
UCMC,all_icu_adult,13135,2020,18-39,Female,<10,<10,
UCMC,all_icu_adult,13135,2023,40-64,Female,<10,<10,
UCMC,all_icu_adult,13153,2018,40-64,Female,<10,<10,
UCMC,all_icu_adult,13153,2024,75+,Female,<10,<10,
UCMC,all_icu_adult,13223,2023,75+,Female,<10,<10,
UCMC,all_icu_adult,13243,2021,40-64,Female,<10,<10,
UCMC,all_icu_adult,13245,2018,40-64,Male,<10,<10,
UCMC,all_icu_adult,13247,2018,75+,Female,<10,<10,
UCMC,all_icu_adult,13297,2023,18-39,Female,<10,<10,
UCMC,all_icu_adult,15003,2021,40-64,Female,<10,<10,
UCMC,all_icu_adult,15003,2023,18-39,Female,<10,<10,
UCMC,all_icu_adult,15009,2020,40-64,Female,<10,<10,
UCMC,all_icu_adult,16001,2019,65-74,Male,<10,<10,
UCMC,all_icu_adult,16001,2023,65-74,Female,<10,<10,
UCMC,all_icu_adult,16001,2024,65-74,Male,<10,<10,
