county_fips,admit_year,offset
31141,2018,
31141,2019,
31141,2020,
31141,2021,
31141,2022,
31141,2023,
31141,2024,
31141,2025,
31143,2018,
31143,2019,
31143,2020,
31143,2021,
31143,2022,
31143,2023,
31143,2024,
31143,2025,
31145,2018,
31145,2019,
31145,2020,
31145,2021,
31145,2022,
31145,2023,
31145,2024,
31145,2025,
31147,2018,
31147,2019,
31147,2020,
31147,2021,
31147,2022,
31147,2023,
31147,2024,
31147,2025,
31149,2018,
31149,2019,
31149,2020,
31149,2021,
31149,2022,
31149,2023,
31149,2024,
31149,2025,
31151,2018,
31151,2019,
31151,2020,
31151,2021,
31151,2022,
31151,2023,
31151,2024,
31151,2025,
31153,2018,
31153,2019,
31153,2020,
31153,2021,
31153,2022,
31153,2023,
31153,2024,
31153,2025,
31155,2018,
31155,2019,
31155,2020,
31155,2021,
31155,2022,
31155,2023,
31155,2024,
31155,2025,
31157,2018,
31157,2019,
31157,2020,
31157,2021,
31157,2022,
31157,2023,
31157,2024,
31157,2025,
31159,2018,
31159,2019,
31159,2020,
31159,2021,
31159,2022,
31159,2023,
31159,2024,
31159,2025,
31161,2018,
31161,2019,
31161,2020,
31161,2021,
31161,2022,
31161,2023,
31161,2024,
31161,2025,
31163,2018,
31163,2019,
31163,2020,
31163,2021,
31163,2022,
31163,2023,
31163,2024,
31163,2025,
31165,2018,
31165,2019,
31165,2020,
31165,2021,
31165,2022,
31165,2023,
31165,2024,
31165,2025,
31167,2018,
31167,2019,
31167,2020,
31167,2021,
31167,2022,
31167,2023,
31167,2024,
31167,2025,
31169,2018,
31169,2019,
31169,2020,
31169,2021,
31169,2022,
31169,2023,
31169,2024,
31169,2025,
31171,2018,
31171,2019,
31171,2020,
31171,2021,
31171,2022,
31171,2023,
31171,2024,
31171,2025,
31173,2018,
31173,2019,
31173,2020,
31173,2021,
31173,2022,
31173,2023,
31173,2024,
31173,2025,
31175,2018,
31175,2019,
31175,2020,
31175,2021,
31175,2022,
31175,2023,
31175,2024,
31175,2025,
31177,2018,
31177,2019,
31177,2020,
31177,2021,
31177,2022,
31177,2023,
31177,2024,
31177,2025,
31179,2018,
31179,2019,
31179,2020,
31179,2021,
31179,2022,
31179,2023,
31179,2024,
31179,2025,
31181,2018,
31181,2019,
31181,2020,
31181,2021,
31181,2022,
31181,2023,
31181,2024,
31181,2025,
31183,2018,
31183,2019,
31183,2020,
31183,2021,
31183,2022,
31183,2023,
31183,2024,
31183,2025,
31185,2018,
31185,2019,
31185,2020,
31185,2021,
31185,2022,
31185,2023,
31185,2024,
31185,2025,
32001,2018,
32001,2019,
32001,2020,
32001,2021,
32001,2022,
32001,2023,
32001,2024,
32001,2025,
32003,2018,
32003,2019,
32003,2020,
32003,2021,
32003,2022,
32003,2023,
32003,2024,
32003,2025,
32005,2018,
32005,2019,
32005,2020,
32005,2021,
32005,2022,
32005,2023,
32005,2024,
32005,2025,
32007,2018,
32007,2019,
32007,2020,
32007,2021,
32007,2022,
32007,2023,
32007,2024,
32007,2025,
32009,2018,
32009,2019,
32009,2020,
32009,2021,
32009,2022,
32009,2023,
32009,2024,
32009,2025,
32011,2018,
32011,2019,
32011,2020,
32011,2021,
32011,2022,
32011,2023,
32011,2024,
32011,2025,
32013,2018,
32013,2019,
32013,2020,
32013,2021,
32013,2022,
32013,2023,
32013,2024,
32013,2025,
32015,2018,
32015,2019,
32015,2020,
32015,2021,
32015,2022,
32015,2023,
32015,2024,
32015,2025,
32017,2018,
32017,2019,
32017,2020,
32017,2021,
32017,2022,
32017,2023,
32017,2024,
32017,2025,
32019,2018,
32019,2019,
32019,2020,
32019,2021,
32019,2022,
32019,2023,
32019,2024,
32019,2025,
32021,2018,
32021,2019,
32021,2020,
32021,2021,
32021,2022,
32021,2023,
32021,2024,
32021,2025,
32023,2018,
32023,2019,
32023,2020,
32023,2021,
32023,2022,
32023,2023,
32023,2024,
32023,2025,
32027,2018,
32027,2019,
32027,2020,
32027,2021,
32027,2022,
32027,2023,
32027,2024,
32027,2025,
32029,2018,
32029,2019,
32029,2020,
32029,2021,
32029,2022,
32029,2023,
32029,2024,
32029,2025,
32031,2018,
32031,2019,
32031,2020,
32031,2021,
32031,2022,
32031,2023,
32031,2024,
32031,2025,
32033,2018,
32033,2019,
32033,2020,
32033,2021,
32033,2022,
32033,2023,
32033,2024,
32033,2025,
32510,2018,
32510,2019,
32510,2020,
32510,2021,
32510,2022,
32510,2023,
32510,2024,
32510,2025,
33001,2018,
33001,2019,
33001,2020,
33001,2021,
33001,2022,
33001,2023,
33001,2024,
33001,2025,
33003,2018,
33003,2019,
33003,2020,
33003,2021,
33003,2022,
33003,2023,
33003,2024,
33003,2025,
33005,2018,
33005,2019,
33005,2020,
33005,2021,
33005,2022,
33005,2023,
33005,2024,
33005,2025,
33007,2018,
33007,2019,
33007,2020,
33007,2021,
33007,2022,
33007,2023,
33007,2024,
33007,2025,
33009,2018,
33009,2019,
33009,2020,
33009,2021,
33009,2022,
33009,2023,
33009,2024,
33009,2025,
33011,2018,
33011,2019,
33011,2020,
33011,2021,
33011,2022,
33011,2023,
33011,2024,
33011,2025,
33013,2018,
33013,2019,
33013,2020,
33013,2021,
33013,2022,
33013,2023,
33013,2024,
33013,2025,
33015,2018,
33015,2019,
33015,2020,
33015,2021,
33015,2022,
33015,2023,
33015,2024,
33015,2025,
33017,2018,
33017,2019,
33017,2020,
33017,2021,
33017,2022,
33017,2023,
33017,2024,
33017,2025,
33019,2018,
33019,2019,
33019,2020,
33019,2021,
33019,2022,
33019,2023,
33019,2024,
33019,2025,
34001,2018,
34001,2019,
34001,2020,
34001,2021,
34001,2022,
34001,2023,
34001,2024,
34001,2025,
34003,2018,
34003,2019,
34003,2020,
34003,2021,
34003,2022,
34003,2023,
34003,2024,
34003,2025,
34005,2018,
34005,2019,
34005,2020,
34005,2021,
34005,2022,
34005,2023,
34005,2024,
34005,2025,
34007,2018,
34007,2019,
34007,2020,
34007,2021,
34007,2022,
34007,2023,
34007,2024,
34007,2025,
34009,2018,
34009,2019,
34009,2020,
34009,2021,
34009,2022,
34009,2023,
34009,2024,
34009,2025,
34011,2018,
34011,2019,
34011,2020,
34011,2021,
34011,2022,
34011,2023,
34011,2024,
34011,2025,
34013,2018,
34013,2019,
34013,2020,
34013,2021,
34013,2022,
34013,2023,
34013,2024,
34013,2025,
34015,2018,
34015,2019,
34015,2020,
34015,2021,
34015,2022,
34015,2023,
34015,2024,
34015,2025,
34017,2018,
34017,2019,
34017,2020,
34017,2021,
34017,2022,
34017,2023,
34017,2024,
34017,2025,
34019,2018,
34019,2019,
34019,2020,
34019,2021,
34019,2022,
34019,2023,
34019,2024,
34019,2025,
34021,2018,
34021,2019,
34021,2020,
34021,2021,
34021,2022,
34021,2023,
34021,2024,
34021,2025,
34023,2018,
34023,2019,
34023,2020,
34023,2021,
34023,2022,
34023,2023,
34023,2024,
34023,2025,
34025,2018,
34025,2019,
34025,2020,
34025,2021,
34025,2022,
34025,2023,
34025,2024,
34025,2025,
34027,2018,
34027,2019,
34027,2020,
34027,2021,
34027,2022,
34027,2023,
34027,2024,
34027,2025,
34029,2018,
34029,2019,
34029,2020,
34029,2021,
34029,2022,
34029,2023,
34029,2024,
34029,2025,
34031,2018,
34031,2019,
34031,2020,
34031,2021,
34031,2022,
34031,2023,
34031,2024,
34031,2025,
34033,2018,
34033,2019,
34033,2020,
34033,2021,
34033,2022,
34033,2023,
34033,2024,
34033,2025,
34035,2018,
34035,2019,
34035,2020,
34035,2021,
34035,2022,
34035,2023,
34035,2024,
34035,2025,
34037,2018,
34037,2019,
34037,2020,
34037,2021,
34037,2022,
34037,2023,
34037,2024,
34037,2025,
34039,2018,
34039,2019,
34039,2020,
34039,2021,
34039,2022,
34039,2023,
34039,2024,
34039,2025,
34041,2018,
34041,2019,
34041,2020,
34041,2021,
34041,2022,
34041,2023,
34041,2024,
34041,2025,
35001,2018,
35001,2019,
35001,2020,
35001,2021,
35001,2022,
35001,2023,
35001,2024,
35001,2025,
35003,2018,
35003,2019,
35003,2020,
35003,2021,
35003,2022,
35003,2023,
35003,2024,
35003,2025,
35005,2018,
35005,2019,
35005,2020,
35005,2021,
35005,2022,
35005,2023,
35005,2024,
35005,2025,
35006,2018,
35006,2019,
35006,2020,
35006,2021,
35006,2022,
35006,2023,
35006,2024,
35006,2025,
35007,2018,
35007,2019,
35007,2020,
35007,2021,
35007,2022,
35007,2023,
35007,2024,
35007,2025,
35009,2018,
35009,2019,
35009,2020,
35009,2021,
35009,2022,
35009,2023,
35009,2024,
35009,2025,
35011,2018,
35011,2019,
35011,2020,
35011,2021,
35011,2022,
35011,2023,
35011,2024,
35011,2025,
35013,2018,
35013,2019,
35013,2020,
35013,2021,
35013,2022,
35013,2023,
35013,2024,
35013,2025,
35015,2018,
35015,2019,
35015,2020,
35015,2021,
35015,2022,
35015,2023,
35015,2024,
35015,2025,
35017,2018,
35017,2019,
35017,2020,
35017,2021,
35017,2022,
35017,2023,
35017,2024,
35017,2025,
35019,2018,
35019,2019,
35019,2020,
35019,2021,
35019,2022,
35019,2023,
35019,2024,
35019,2025,
35021,2018,
35021,2019,
35021,2020,
35021,2021,
35021,2022,
35021,2023,
35021,2024,
35021,2025,
35023,2018,
35023,2019,
35023,2020,
35023,2021,
35023,2022,
35023,2023,
35023,2024,
35023,2025,
35025,2018,
35025,2019,
35025,2020,
35025,2021,
35025,2022,
35025,2023,
35025,2024,
35025,2025,
35027,2018,
35027,2019,
35027,2020,
35027,2021,
35027,2022,
35027,2023,
35027,2024,
35027,2025,
35028,2018,
35028,2019,
35028,2020,
35028,2021,
35028,2022,
35028,2023,
35028,2024,
35028,2025,
35029,2018,
35029,2019,
35029,2020,
35029,2021,
35029,2022,
35029,2023,
35029,2024,
35029,2025,
35031,2018,
35031,2019,
35031,2020,
35031,2021,
35031,2022,
35031,2023,
35031,2024,
35031,2025,
35033,2018,
35033,2019,
35033,2020,
35033,2021,
35033,2022,
35033,2023,
35033,2024,
35033,2025,
35035,2018,
35035,2019,
35035,2020,
35035,2021,
35035,2022,
35035,2023,
35035,2024,
35035,2025,
35037,2018,
35037,2019,
35037,2020,
35037,2021,
35037,2022,
35037,2023,
35037,2024,
35037,2025,
35039,2018,
35039,2019,
35039,2020,
35039,2021,
35039,2022,
35039,2023,
35039,2024,
35039,2025,
35041,2018,
35041,2019,
35041,2020,
35041,2021,
35041,2022,
35041,2023,
35041,2024,
35041,2025,
35043,2018,
35043,2019,
35043,2020,
35043,2021,
35043,2022,
35043,2023,
35043,2024,
35043,2025,
35045,2018,
35045,2019,
35045,2020,
35045,2021,
35045,2022,
35045,2023,
35045,2024,
35045,2025,
35047,2018,
35047,2019,
35047,2020,
35047,2021,
35047,2022,
35047,2023,
35047,2024,
35047,2025,
35049,2018,
35049,2019,
35049,2020,
35049,2021,
35049,2022,
35049,2023,
35049,2024,
35049,2025,
35051,2018,
35051,2019,
35051,2020,
35051,2021,
35051,2022,
35051,2023,
35051,2024,
35051,2025,
35053,2018,
35053,2019,
35053,2020,
35053,2021,
35053,2022,
35053,2023,
35053,2024,
35053,2025,
35055,2018,
35055,2019,
35055,2020,
35055,2021,
35055,2022,
35055,2023,
35055,2024,
35055,2025,
35057,2018,
35057,2019,
35057,2020,
35057,2021,
35057,2022,
35057,2023,
35057,2024,
35057,2025,
35059,2018,
35059,2019,
35059,2020,
35059,2021,
35059,2022,
35059,2023,
35059,2024,
35059,2025,
35061,2018,
35061,2019,
35061,2020,
35061,2021,
35061,2022,
35061,2023,
35061,2024,
35061,2025,
36001,2018,
36001,2019,
36001,2020,
36001,2021,
36001,2022,
36001,2023,
36001,2024,
36001,2025,
36003,2018,
36003,2019,
36003,2020,
36003,2021,
36003,2022,
36003,2023,
36003,2024,
36003,2025,
36005,2018,
36005,2019,
36005,2020,
36005,2021,
36005,2022,
36005,2023,
36005,2024,
36005,2025,
36007,2018,
36007,2019,
36007,2020,
36007,2021,
36007,2022,
36007,2023,
36007,2024,
36007,2025,
36009,2018,
36009,2019,
36009,2020,
36009,2021,
36009,2022,
36009,2023,
36009,2024,
36009,2025,
36011,2018,
36011,2019,
36011,2020,
36011,2021,
36011,2022,
36011,2023,
36011,2024,
36011,2025,
36013,2018,
36013,2019,
36013,2020,
36013,2021,
36013,2022,
36013,2023,
36013,2024,
36013,2025,
36015,2018,
36015,2019,
36015,2020,
36015,2021,
36015,2022,
36015,2023,
36015,2024,
36015,2025,
36017,2018,
36017,2019,
36017,2020,
36017,2021,
36017,2022,
36017,2023,
36017,2024,
36017,2025,
36019,2018,
36019,2019,
36019,2020,
36019,2021,
36019,2022,
36019,2023,
36019,2024,
36019,2025,
36021,2018,
36021,2019,
36021,2020,
36021,2021,
36021,2022,
36021,2023,
36021,2024,
36021,2025,
36023,2018,
36023,2019,
36023,2020,
36023,2021,
36023,2022,
36023,2023,
36023,2024,
36023,2025,
36025,2018,
36025,2019,
36025,2020,
36025,2021,
36025,2022,
36025,2023,
36025,2024,
36025,2025,
36027,2018,
36027,2019,
36027,2020,
36027,2021,
36027,2022,
36027,2023,
36027,2024,
36027,2025,
36029,2018,
36029,2019,
36029,2020,
36029,2021,
36029,2022,
36029,2023,
36029,2024,
36029,2025,
36031,2018,
36031,2019,
36031,2020,
36031,2021,
36031,2022,
36031,2023,
36031,2024,
36031,2025,
36033,2018,
36033,2019,
36033,2020,
36033,2021,
36033,2022,
36033,2023,
36033,2024,
36033,2025,
36035,2018,
36035,2019,
36035,2020,
36035,2021,
36035,2022,
36035,2023,
36035,2024,
36035,2025,
36037,2018,
36037,2019,
36037,2020,
36037,2021,
36037,2022,
36037,2023,
36037,2024,
36037,2025,
36039,2018,
36039,2019,
36039,2020,
36039,2021,
36039,2022,
36039,2023,
36039,2024,
36039,2025,
36041,2018,
36041,2019,
36041,2020,
36041,2021,
36041,2022,
36041,2023,
36041,2024,
36041,2025,
36043,2018,
36043,2019,
36043,2020,
36043,2021,
36043,2022,
36043,2023,
36043,2024,
36043,2025,
36045,2018,
36045,2019,
36045,2020,
36045,2021,
36045,2022,
36045,2023,
36045,2024,
36045,2025,
36047,2018,
36047,2019,
36047,2020,
36047,2021,
36047,2022,
36047,2023,
36047,2024,
36047,2025,
36049,2018,
36049,2019,
36049,2020,
36049,2021,
36049,2022,
36049,2023,
36049,2024,
36049,2025,
36051,2018,
36051,2019,
36051,2020,
36051,2021,
36051,2022,
36051,2023,
36051,2024,
36051,2025,
36053,2018,
36053,2019,
36053,2020,
36053,2021,
36053,2022,
36053,2023,
36053,2024,
36053,2025,
36055,2018,
36055,2019,
36055,2020,
36055,2021,
36055,2022,
36055,2023,
36055,2024,
36055,2025,
36057,2018,
36057,2019,
36057,2020,
36057,2021,
36057,2022,
36057,2023,
36057,2024,
36057,2025,
36059,2018,
36059,2019,
36059,2020,
36059,2021,
36059,2022,
36059,2023,
36059,2024,
36059,2025,
36061,2018,
36061,2019,
36061,2020,
36061,2021,
36061,2022,
36061,2023,
36061,2024,
36061,2025,
36063,2018,
36063,2019,
36063,2020,
36063,2021,
36063,2022,
36063,2023,
36063,2024,
36063,2025,
36065,2018,
36065,2019,
36065,2020,
36065,2021,
36065,2022,
36065,2023,
36065,2024,
36065,2025,
36067,2018,
36067,2019,
36067,2020,
36067,2021,
36067,2022,
36067,2023,
36067,2024,
36067,2025,
36069,2018,
36069,2019,
36069,2020,
36069,2021,
36069,2022,
36069,2023,
36069,2024,
36069,2025,
36071,2018,
36071,2019,
36071,2020,
36071,2021,
36071,2022,
36071,2023,
36071,2024,
36071,2025,
36073,2018,
36073,2019,
36073,2020,
36073,2021,
36073,2022,
36073,2023,
36073,2024,
36073,2025,
36075,2018,
36075,2019,
36075,2020,
36075,2021,
36075,2022,
36075,2023,
36075,2024,
36075,2025,
36077,2018,
36077,2019,
36077,2020,
36077,2021,
36077,2022,
36077,2023,
36077,2024,
36077,2025,
36079,2018,
36079,2019,
36079,2020,
36079,2021,
36079,2022,
36079,2023,
36079,2024,
36079,2025,
36081,2018,
36081,2019,
36081,2020,
36081,2021,
36081,2022,
36081,2023,
36081,2024,
36081,2025,
36083,2018,
36083,2019,
36083,2020,
36083,2021,
36083,2022,
36083,2023,
36083,2024,
36083,2025,
36085,2018,
36085,2019,
36085,2020,
36085,2021,
36085,2022,
36085,2023,
36085,2024,
36085,2025,
36087,2018,
36087,2019,
36087,2020,
36087,2021,
36087,2022,
36087,2023,
36087,2024,
36087,2025,
36089,2018,
36089,2019,
36089,2020,
36089,2021,
36089,2022,
36089,2023,
36089,2024,
36089,2025,
36091,2018,
36091,2019,
36091,2020,
36091,2021,
36091,2022,
36091,2023,
36091,2024,
36091,2025,
36093,2018,
36093,2019,
36093,2020,
36093,2021,
36093,2022,
36093,2023,
36093,2024,
36093,2025,
36095,2018,
36095,2019,
36095,2020,
36095,2021,
36095,2022,
36095,2023,
36095,2024,
36095,2025,
36097,2018,
36097,2019,
36097,2020,
36097,2021,
36097,2022,
36097,2023,
36097,2024,
36097,2025,
36099,2018,
36099,2019,
36099,2020,
36099,2021,
36099,2022,
36099,2023,
36099,2024,
36099,2025,
36101,2018,
36101,2019,
36101,2020,
36101,2021,
36101,2022,
36101,2023,
36101,2024,
36101,2025,
36103,2018,
36103,2019,
36103,2020,
36103,2021,
36103,2022,
36103,2023,
36103,2024,
36103,2025,
36105,2018,
36105,2019,
36105,2020,
36105,2021,
36105,2022,
36105,2023,
36105,2024,
36105,2025,
36107,2018,
36107,2019,
36107,2020,
36107,2021,
36107,2022,
36107,2023,
36107,2024,
36107,2025,
36109,2018,
36109,2019,
36109,2020,
36109,2021,
36109,2022,
36109,2023,
36109,2024,
36109,2025,
36111,2018,
36111,2019,
36111,2020,
36111,2021,
36111,2022,
36111,2023,
36111,2024,
36111,2025,
36113,2018,
36113,2019,
36113,2020,
36113,2021,
36113,2022,
36113,2023,
36113,2024,
36113,2025,
36115,2018,
36115,2019,
36115,2020,
36115,2021,
36115,2022,
36115,2023,
36115,2024,
36115,2025,
36117,2018,
36117,2019,
36117,2020,
36117,2021,
36117,2022,
36117,2023,
36117,2024,
36117,2025,
36119,2018,
36119,2019,
36119,2020,
36119,2021,
36119,2022,
36119,2023,
36119,2024,
36119,2025,
36121,2018,
36121,2019,
36121,2020,
36121,2021,
36121,2022,
36121,2023,
36121,2024,
36121,2025,
36123,2018,
36123,2019,
36123,2020,
36123,2021,
36123,2022,
36123,2023,
36123,2024,
36123,2025,
37001,2018,
37001,2019,
37001,2020,
37001,2021,
37001,2022,
37001,2023,
37001,2024,
37001,2025,
37003,2018,
37003,2019,
37003,2020,
37003,2021,
37003,2022,
37003,2023,
37003,2024,
37003,2025,
37005,2018,
37005,2019,
37005,2020,
37005,2021,
37005,2022,
37005,2023,
37005,2024,
37005,2025,
37007,2018,
37007,2019,
37007,2020,
37007,2021,
37007,2022,
37007,2023,
37007,2024,
37007,2025,
37009,2018,
37009,2019,
37009,2020,
37009,2021,
37009,2022,
37009,2023,
37009,2024,
37009,2025,
37011,2018,
37011,2019,
37011,2020,
37011,2021,
37011,2022,
37011,2023,
37011,2024,
37011,2025,
37013,2018,
37013,2019,
37013,2020,
37013,2021,
37013,2022,
37013,2023,
37013,2024,
37013,2025,
37015,2018,
37015,2019,
37015,2020,
37015,2021,
37015,2022,
37015,2023,
37015,2024,
37015,2025,
37017,2018,
37017,2019,
37017,2020,
37017,2021,
37017,2022,
37017,2023,
37017,2024,
37017,2025,
37019,2018,
37019,2019,
37019,2020,
37019,2021,
37019,2022,
37019,2023,
37019,2024,
37019,2025,
37021,2018,
37021,2019,
37021,2020,
37021,2021,
37021,2022,
37021,2023,
37021,2024,
37021,2025,
37023,2018,
37023,2019,
37023,2020,
37023,2021,
37023,2022,
37023,2023,
37023,2024,
37023,2025,
37025,2018,
37025,2019,
37025,2020,
37025,2021,
37025,2022,
37025,2023,
37025,2024,
37025,2025,
37027,2018,
37027,2019,
37027,2020,
37027,2021,
37027,2022,
37027,2023,
37027,2024,
37027,2025,
37029,2018,
37029,2019,
37029,2020,
37029,2021,
37029,2022,
37029,2023,
37029,2024,
37029,2025,
37031,2018,
37031,2019,
37031,2020,
37031,2021,
37031,2022,
37031,2023,
37031,2024,
37031,2025,
37033,2018,
37033,2019,
37033,2020,
37033,2021,
37033,2022,
37033,2023,
37033,2024,
37033,2025,
37035,2018,
37035,2019,
37035,2020,
37035,2021,
37035,2022,
37035,2023,
37035,2024,
37035,2025,
37037,2018,
37037,2019,
37037,2020,
37037,2021,
37037,2022,
37037,2023,
37037,2024,
37037,2025,
37039,2018,
37039,2019,
37039,2020,
37039,2021,
37039,2022,
37039,2023,
37039,2024,
37039,2025,
37041,2018,
37041,2019,
37041,2020,
37041,2021,
37041,2022,
37041,2023,
37041,2024,
37041,2025,
37043,2018,
37043,2019,
37043,2020,
37043,2021,
37043,2022,
37043,2023,
37043,2024,
37043,2025,
37045,2018,
37045,2019,
37045,2020,
37045,2021,
37045,2022,
37045,2023,
37045,2024,
37045,2025,
37047,2018,
37047,2019,
37047,2020,
37047,2021,
37047,2022,
37047,2023,
37047,2024,
37047,2025,
37049,2018,
37049,2019,
37049,2020,
37049,2021,
37049,2022,
37049,2023,
37049,2024,
37049,2025,
37051,2018,
37051,2019,
37051,2020,
37051,2021,
37051,2022,
37051,2023,
37051,2024,
37051,2025,
37053,2018,
37053,2019,
37053,2020,
37053,2021,
37053,2022,
37053,2023,
37053,2024,
37053,2025,
37055,2018,
37055,2019,
37055,2020,
37055,2021,
37055,2022,
37055,2023,
37055,2024,
37055,2025,
37057,2018,
37057,2019,
37057,2020,
37057,2021,
37057,2022,
37057,2023,
37057,2024,
37057,2025,
37059,2018,
37059,2019,
37059,2020,
37059,2021,
37059,2022,
37059,2023,
37059,2024,
37059,2025,
37061,2018,
37061,2019,
37061,2020,
37061,2021,
37061,2022,
37061,2023,
37061,2024,
37061,2025,
37063,2018,
37063,2019,
37063,2020,
37063,2021,
37063,2022,
37063,2023,
37063,2024,
37063,2025,
37065,2018,
37065,2019,
37065,2020,
37065,2021,
37065,2022,
37065,2023,
37065,2024,
37065,2025,
37067,2018,
37067,2019,
37067,2020,
37067,2021,
37067,2022,
37067,2023,
37067,2024,
37067,2025,
37069,2018,
37069,2019,
37069,2020,
37069,2021,
37069,2022,
37069,2023,
37069,2024,
37069,2025,
37071,2018,
37071,2019,
37071,2020,
37071,2021,
37071,2022,
37071,2023,
37071,2024,
37071,2025,
37073,2018,
37073,2019,
37073,2020,
37073,2021,
37073,2022,
37073,2023,
37073,2024,
37073,2025,
37075,2018,
37075,2019,
37075,2020,
37075,2021,
37075,2022,
37075,2023,
37075,2024,
37075,2025,
37077,2018,
37077,2019,
37077,2020,
37077,2021,
37077,2022,
37077,2023,
37077,2024,
37077,2025,
37079,2018,
37079,2019,
37079,2020,
37079,2021,
37079,2022,
37079,2023,
37079,2024,
37079,2025,
37081,2018,
37081,2019,
37081,2020,
37081,2021,
37081,2022,
37081,2023,
37081,2024,
37081,2025,
37083,2018,
37083,2019,
37083,2020,
37083,2021,
37083,2022,
37083,2023,
37083,2024,
37083,2025,
37085,2018,
37085,2019,
37085,2020,
37085,2021,
37085,2022,
37085,2023,
37085,2024,
37085,2025,
37087,2018,
37087,2019,
37087,2020,
37087,2021,
37087,2022,
37087,2023,
37087,2024,
37087,2025,
37089,2018,
37089,2019,
37089,2020,
37089,2021,
37089,2022,
37089,2023,
37089,2024,
37089,2025,
37091,2018,
37091,2019,
37091,2020,
37091,2021,
37091,2022,
37091,2023,
37091,2024,
37091,2025,
37093,2018,
37093,2019,
37093,2020,
37093,2021,
37093,2022,
37093,2023,
37093,2024,
37093,2025,
37095,2018,
37095,2019,
37095,2020,
37095,2021,
37095,2022,
37095,2023,
37095,2024,
37095,2025,
37097,2018,
37097,2019,
37097,2020,
37097,2021,
37097,2022,
37097,2023,
37097,2024,
37097,2025,
37099,2018,
37099,2019,
37099,2020,
37099,2021,
37099,2022,
37099,2023,
37099,2024,
37099,2025,
37101,2018,
37101,2019,
37101,2020,
37101,2021,
37101,2022,
37101,2023,
37101,2024,
37101,2025,
37103,2018,
37103,2019,
37103,2020,
37103,2021,
37103,2022,
37103,2023,
37103,2024,
37103,2025,
37105,2018,
37105,2019,
37105,2020,
37105,2021,
37105,2022,
37105,2023,
37105,2024,
37105,2025,
37107,2018,
37107,2019,
37107,2020,
37107,2021,
37107,2022,
37107,2023,
37107,2024,
37107,2025,
37109,2018,
37109,2019,
37109,2020,
37109,2021,
37109,2022,
37109,2023,
37109,2024,
37109,2025,
37111,2018,
37111,2019,
37111,2020,
37111,2021,
37111,2022,
37111,2023,
37111,2024,
37111,2025,
37113,2018,
37113,2019,
37113,2020,
37113,2021,
37113,2022,
37113,2023,
37113,2024,
37113,2025,
37115,2018,
37115,2019,
37115,2020,
37115,2021,
37115,2022,
37115,2023,
37115,2024,
37115,2025,
37117,2018,
37117,2019,
37117,2020,
37117,2021,
37117,2022,
37117,2023,
37117,2024,
37117,2025,
37119,2018,
37119,2019,
37119,2020,
37119,2021,
37119,2022,
37119,2023,
37119,2024,
37119,2025,
37121,2018,
37121,2019,
37121,2020,
37121,2021,
37121,2022,
37121,2023,
37121,2024,
37121,2025,
37123,2018,
37123,2019,
37123,2020,
37123,2021,
37123,2022,
37123,2023,
37123,2024,
37123,2025,
37125,2018,
37125,2019,
37125,2020,
37125,2021,
37125,2022,
37125,2023,
37125,2024,
37125,2025,
37127,2018,
37127,2019,
37127,2020,
37127,2021,
37127,2022,
37127,2023,
37127,2024,
37127,2025,
37129,2018,
37129,2019,
37129,2020,
37129,2021,
37129,2022,
37129,2023,
37129,2024,
37129,2025,
37131,2018,
37131,2019,
37131,2020,
37131,2021,
37131,2022,
37131,2023,
37131,2024,
37131,2025,
37133,2018,
37133,2019,
37133,2020,
37133,2021,
37133,2022,
37133,2023,
37133,2024,
37133,2025,
37135,2018,
37135,2019,
37135,2020,
37135,2021,
37135,2022,
37135,2023,
37135,2024,
37135,2025,
37137,2018,
37137,2019,
37137,2020,
37137,2021,
37137,2022,
37137,2023,
37137,2024,
37137,2025,
37139,2018,
37139,2019,
37139,2020,
37139,2021,
37139,2022,
37139,2023,
37139,2024,
37139,2025,
37141,2018,
37141,2019,
37141,2020,
37141,2021,
37141,2022,
37141,2023,
37141,2024,
37141,2025,
37143,2018,
37143,2019,
37143,2020,
37143,2021,
37143,2022,
37143,2023,
37143,2024,
37143,2025,
37145,2018,
37145,2019,
37145,2020,
37145,2021,
37145,2022,
37145,2023,
37145,2024,
37145,2025,
37147,2018,
37147,2019,
37147,2020,
37147,2021,
37147,2022,
37147,2023,
37147,2024,
37147,2025,
37149,2018,
37149,2019,
37149,2020,
37149,2021,
37149,2022,
37149,2023,
37149,2024,
37149,2025,
37151,2018,
37151,2019,
37151,2020,
37151,2021,
37151,2022,
37151,2023,
37151,2024,
37151,2025,
37153,2018,
37153,2019,
37153,2020,
37153,2021,
37153,2022,
37153,2023,
37153,2024,
37153,2025,
37155,2018,
37155,2019,
37155,2020,
37155,2021,
37155,2022,
37155,2023,
37155,2024,
37155,2025,
37157,2018,
37157,2019,
37157,2020,
37157,2021,
37157,2022,
37157,2023,
37157,2024,
37157,2025,
37159,2018,
37159,2019,
37159,2020,
37159,2021,
37159,2022,
37159,2023,
37159,2024,
37159,2025,
37161,2018,
37161,2019,
37161,2020,
37161,2021,
37161,2022,
37161,2023,
37161,2024,
37161,2025,
37163,2018,
37163,2019,
37163,2020,
37163,2021,
37163,2022,
37163,2023,
37163,2024,
37163,2025,
37165,2018,
37165,2019,
37165,2020,
37165,2021,
37165,2022,
37165,2023,
37165,2024,
37165,2025,
37167,2018,
37167,2019,
37167,2020,
37167,2021,
37167,2022,
37167,2023,
