site_name,population_id,admit_year,age_band,sex_group,race_group,ethnicity_group,hospitalizations,deaths,mortality_pct
UCMC,cardiac_arrest_poa_icu,2022,40-64,Male,Other/Unknown,Hispanic or Latino,3,4,1.3333333333333333
UCMC,cardiac_arrest_poa_icu,2022,40-64,Male,Other/Unknown,Not Hispanic or Latino,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2022,40-64,Male,Other/Unknown,Unknown,2,3,1.5
UCMC,cardiac_arrest_poa_icu,2022,40-64,Male,White,Hispanic or Latino,3,0,0.0
UCMC,cardiac_arrest_poa_icu,2022,40-64,Male,White,Not Hispanic or Latino,7,2,0.2857142857142857
UCMC,cardiac_arrest_poa_icu,2022,65-74,Female,Black,Not Hispanic or Latino,17,11,0.6470588235294118
UCMC,cardiac_arrest_poa_icu,2022,65-74,Female,Other/Unknown,Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2022,65-74,Female,Other/Unknown,Unknown,3,1,0.3333333333333333
UCMC,cardiac_arrest_poa_icu,2022,65-74,Female,White,Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2022,65-74,Female,White,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2022,65-74,Female,White,Unknown,0,1,
UCMC,cardiac_arrest_poa_icu,2022,65-74,Male,Black,Not Hispanic or Latino,16,7,0.4375
UCMC,cardiac_arrest_poa_icu,2022,65-74,Male,Other/Unknown,Not Hispanic or Latino,1,1,1.0
UCMC,cardiac_arrest_poa_icu,2022,65-74,Male,Other/Unknown,Unknown,2,1,0.5
UCMC,cardiac_arrest_poa_icu,2022,65-74,Male,White,Not Hispanic or Latino,6,2,0.3333333333333333
UCMC,cardiac_arrest_poa_icu,2022,75+,Female,Black,Not Hispanic or Latino,22,18,0.8181818181818182
UCMC,cardiac_arrest_poa_icu,2022,75+,Female,Other/Unknown,Unknown,3,1,0.3333333333333333
UCMC,cardiac_arrest_poa_icu,2022,75+,Female,White,Hispanic or Latino,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2022,75+,Female,White,Not Hispanic or Latino,1,3,3.0
UCMC,cardiac_arrest_poa_icu,2022,75+,Male,Black,Not Hispanic or Latino,18,16,0.8888888888888888
UCMC,cardiac_arrest_poa_icu,2022,75+,Male,Other/Unknown,Unknown,4,1,0.25
UCMC,cardiac_arrest_poa_icu,2022,75+,Male,White,Not Hispanic or Latino,1,1,1.0
UCMC,cardiac_arrest_poa_icu,2023,18-39,Female,Black,Not Hispanic or Latino,14,11,0.7857142857142857
UCMC,cardiac_arrest_poa_icu,2023,18-39,Female,Other/Unknown,Not Hispanic or Latino,4,1,0.25
UCMC,cardiac_arrest_poa_icu,2023,18-39,Female,White,Not Hispanic or Latino,0,1,
UCMC,cardiac_arrest_poa_icu,2023,18-39,Male,Black,Not Hispanic or Latino,20,12,0.6
UCMC,cardiac_arrest_poa_icu,2023,18-39,Male,Other/Unknown,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2023,18-39,Male,Other/Unknown,Unknown,3,1,0.3333333333333333
UCMC,cardiac_arrest_poa_icu,2023,18-39,Male,White,Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2023,18-39,Male,White,Not Hispanic or Latino,7,4,0.5714285714285714
UCMC,cardiac_arrest_poa_icu,2023,40-64,Female,Black,Not Hispanic or Latino,38,21,0.5526315789473685
UCMC,cardiac_arrest_poa_icu,2023,40-64,Female,Black,Unknown,0,0,
UCMC,cardiac_arrest_poa_icu,2023,40-64,Female,Other/Unknown,Hispanic or Latino,4,3,0.75
UCMC,cardiac_arrest_poa_icu,2023,40-64,Female,Other/Unknown,Unknown,0,0,
UCMC,cardiac_arrest_poa_icu,2023,40-64,Female,White,Hispanic or Latino,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2023,40-64,Female,White,Not Hispanic or Latino,5,4,0.8
