site_name,population_id,admit_year,age_band,sex_group,race_group,ethnicity_group,hospitalizations,deaths,mortality_pct
UCMC,all_icu_adult,2023,75+,Female,White,Not Hispanic or Latino,134,20,0.14925373134328357
UCMC,all_icu_adult,2023,75+,Female,White,Unknown,3,1,0.3333333333333333
UCMC,all_icu_adult,2023,75+,Male,AIAN,Not Hispanic or Latino,4,0,0.0
UCMC,all_icu_adult,2023,75+,Male,Asian,Hispanic or Latino,1,0,0.0
UCMC,all_icu_adult,2023,75+,Male,Asian,Not Hispanic or Latino,17,5,0.29411764705882354
UCMC,all_icu_adult,2023,75+,Male,Black,Not Hispanic or Latino,225,42,0.18666666666666668
UCMC,all_icu_adult,2023,75+,Male,Black,Unknown,3,0,0.0
UCMC,all_icu_adult,2023,75+,Male,Other/Unknown,Hispanic or Latino,10,2,0.2
UCMC,all_icu_adult,2023,75+,Male,Other/Unknown,Not Hispanic or Latino,11,0,0.0
UCMC,all_icu_adult,2023,75+,Male,Other/Unknown,Unknown,39,5,0.1282051282051282
UCMC,all_icu_adult,2023,75+,Male,White,Hispanic or Latino,3,3,1.0
UCMC,all_icu_adult,2023,75+,Male,White,Not Hispanic or Latino,155,23,0.14838709677419354
UCMC,all_icu_adult,2023,75+,Male,White,Unknown,6,0,0.0
UCMC,all_icu_adult,2024,18-39,Female,Asian,Hispanic or Latino,0,3,
UCMC,all_icu_adult,2024,18-39,Female,Asian,Not Hispanic or Latino,11,2,0.18181818181818182
UCMC,all_icu_adult,2024,18-39,Female,Black,Hispanic or Latino,4,1,0.25
UCMC,all_icu_adult,2024,18-39,Female,Black,Not Hispanic or Latino,225,9,0.04
UCMC,all_icu_adult,2024,18-39,Female,Black,Unknown,7,1,0.14285714285714285
UCMC,all_icu_adult,2024,18-39,Female,NHPI,Hispanic or Latino,2,0,0.0
UCMC,all_icu_adult,2024,18-39,Female,Other/Unknown,Hispanic or Latino,19,1,0.05263157894736842
UCMC,all_icu_adult,2024,18-39,Female,Other/Unknown,Not Hispanic or Latino,15,0,0.0
UCMC,all_icu_adult,2024,18-39,Female,Other/Unknown,Unknown,30,3,0.1
UCMC,all_icu_adult,2024,18-39,Female,White,Hispanic or Latino,7,1,0.14285714285714285
UCMC,all_icu_adult,2024,18-39,Female,White,Not Hispanic or Latino,68,0,0.0
UCMC,all_icu_adult,2024,18-39,Female,White,Unknown,5,0,0.0
UCMC,all_icu_adult,2024,18-39,Male,Asian,Hispanic or Latino,3,1,0.3333333333333333
UCMC,all_icu_adult,2024,18-39,Male,Asian,Not Hispanic or Latino,8,2,0.25
UCMC,all_icu_adult,2024,18-39,Male,Asian,Unknown,0,0,
UCMC,all_icu_adult,2024,18-39,Male,Black,Hispanic or Latino,4,2,0.5
UCMC,all_icu_adult,2024,18-39,Male,Black,Not Hispanic or Latino,361,28,0.07756232686980609
UCMC,all_icu_adult,2024,18-39,Male,Black,Unknown,13,3,0.23076923076923078
UCMC,all_icu_adult,2024,18-39,Male,Other/Unknown,Hispanic or Latino,47,2,0.0425531914893617
UCMC,all_icu_adult,2024,18-39,Male,Other/Unknown,Not Hispanic or Latino,29,0,0.0
UCMC,all_icu_adult,2024,18-39,Male,Other/Unknown,Unknown,61,3,0.04918032786885246
UCMC,all_icu_adult,2024,18-39,Male,White,Hispanic or Latino,21,3,0.14285714285714285
UCMC,all_icu_adult,2024,18-39,Male,White,Not Hispanic or Latino,102,10,0.09803921568627451
UCMC,all_icu_adult,2024,18-39,Male,White,Unknown,4,2,0.5
UCMC,all_icu_adult,2024,40-64,Female,AIAN,Hispanic or Latino,0,0,
UCMC,all_icu_adult,2024,40-64,Female,AIAN,Not Hispanic or Latino,0,2,
UCMC,all_icu_adult,2024,40-64,Female,AIAN,Unknown,1,0,0.0
UCMC,all_icu_adult,2024,40-64,Female,Asian,Not Hispanic or Latino,11,0,0.0
UCMC,all_icu_adult,2024,40-64,Female,Black,Hispanic or Latino,4,0,0.0
UCMC,all_icu_adult,2024,40-64,Female,Black,Not Hispanic or Latino,562,72,0.12811387900355872
UCMC,all_icu_adult,2024,40-64,Female,Black,Unknown,5,0,0.0
UCMC,all_icu_adult,2024,40-64,Female,Other/Unknown,Hispanic or Latino,30,5,0.16666666666666666
UCMC,all_icu_adult,2024,40-64,Female,Other/Unknown,Not Hispanic or Latino,26,1,0.038461538461538464
UCMC,all_icu_adult,2024,40-64,Female,Other/Unknown,Unknown,68,14,0.20588235294117646
UCMC,all_icu_adult,2024,40-64,Female,White,Hispanic or Latino,27,3,0.1111111111111111
UCMC,all_icu_adult,2024,40-64,Female,White,Not Hispanic or Latino,217,30,0.1382488479262673
UCMC,all_icu_adult,2024,40-64,Female,White,Unknown,10,4,0.4
UCMC,all_icu_adult,2024,40-64,Male,AIAN,Hispanic or Latino,4,0,0.0
UCMC,all_icu_adult,2024,40-64,Male,AIAN,Not Hispanic or Latino,2,0,0.0
UCMC,all_icu_adult,2024,40-64,Male,Asian,Not Hispanic or Latino,30,2,0.06666666666666667
UCMC,all_icu_adult,2024,40-64,Male,Asian,Unknown,6,0,0.0
UCMC,all_icu_adult,2024,40-64,Male,Black,Hispanic or Latino,14,0,0.0
UCMC,all_icu_adult,2024,40-64,Male,Black,Not Hispanic or Latino,788,100,0.12690355329949238
UCMC,all_icu_adult,2024,40-64,Male,Black,Unknown,17,0,0.0
UCMC,all_icu_adult,2024,40-64,Male,Other/Unknown,Hispanic or Latino,78,7,0.08974358974358974
UCMC,all_icu_adult,2024,40-64,Male,Other/Unknown,Not Hispanic or Latino,48,5,0.10416666666666667
UCMC,all_icu_adult,2024,40-64,Male,Other/Unknown,Unknown,118,33,0.2796610169491525
UCMC,all_icu_adult,2024,40-64,Male,White,Hispanic or Latino,56,3,0.05357142857142857
UCMC,all_icu_adult,2024,40-64,Male,White,Not Hispanic or Latino,318,37,0.11635220125786164
UCMC,all_icu_adult,2024,40-64,Male,White,Unknown,12,5,0.4166666666666667
UCMC,all_icu_adult,2024,65-74,Female,Asian,Hispanic or Latino,3,1,0.3333333333333333
UCMC,all_icu_adult,2024,65-74,Female,Asian,Not Hispanic or Latino,12,2,0.16666666666666666
UCMC,all_icu_adult,2024,65-74,Female,Asian,Unknown,0,3,
UCMC,all_icu_adult,2024,65-74,Female,Black,Hispanic or Latino,0,0,
UCMC,all_icu_adult,2024,65-74,Female,Black,Not Hispanic or Latino,382,60,0.15706806282722513
UCMC,all_icu_adult,2024,65-74,Female,Black,Unknown,10,0,0.0
UCMC,all_icu_adult,2024,65-74,Female,NHPI,Not Hispanic or Latino,0,0,
UCMC,all_icu_adult,2024,65-74,Female,Other/Unknown,Hispanic or Latino,18,0,0.0
UCMC,all_icu_adult,2024,65-74,Female,Other/Unknown,Not Hispanic or Latino,13,3,0.23076923076923078
UCMC,all_icu_adult,2024,65-74,Female,Other/Unknown,Unknown,45,12,0.26666666666666666
UCMC,all_icu_adult,2024,65-74,Female,White,Hispanic or Latino,16,0,0.0
UCMC,all_icu_adult,2024,65-74,Female,White,Not Hispanic or Latino,151,18,0.11920529801324503
UCMC,all_icu_adult,2024,65-74,Female,White,Unknown,9,3,0.3333333333333333
UCMC,all_icu_adult,2024,65-74,Male,AIAN,Not Hispanic or Latino,2,2,1.0
