site_name,population_id,admit_year,age_band,sex_group,race_group,ethnicity_group,hospitalizations,deaths,mortality_pct
UCMC,sepsis_ase_icu,2024,75+,Female,Black,Hispanic or Latino,2,0,0.0
UCMC,sepsis_ase_icu,2024,75+,Female,Black,Not Hispanic or Latino,115,51,0.4434782608695652
UCMC,sepsis_ase_icu,2024,75+,Female,NHPI,Hispanic or Latino,0,0,
UCMC,sepsis_ase_icu,2024,75+,Female,NHPI,Not Hispanic or Latino,0,0,
UCMC,sepsis_ase_icu,2024,75+,Female,Other/Unknown,Hispanic or Latino,4,0,0.0
UCMC,sepsis_ase_icu,2024,75+,Female,Other/Unknown,Not Hispanic or Latino,3,4,1.3333333333333333
UCMC,sepsis_ase_icu,2024,75+,Female,Other/Unknown,Unknown,12,8,0.6666666666666666
UCMC,sepsis_ase_icu,2024,75+,Female,White,Hispanic or Latino,1,1,1.0
UCMC,sepsis_ase_icu,2024,75+,Female,White,Not Hispanic or Latino,26,13,0.5
UCMC,sepsis_ase_icu,2024,75+,Male,Asian,Hispanic or Latino,0,1,
UCMC,sepsis_ase_icu,2024,75+,Male,Asian,Not Hispanic or Latino,6,3,0.5
UCMC,sepsis_ase_icu,2024,75+,Male,Black,Not Hispanic or Latino,91,40,0.43956043956043955
UCMC,sepsis_ase_icu,2024,75+,Male,Black,Unknown,4,3,0.75
UCMC,sepsis_ase_icu,2024,75+,Male,Other/Unknown,Hispanic or Latino,2,4,2.0
UCMC,sepsis_ase_icu,2024,75+,Male,Other/Unknown,Not Hispanic or Latino,1,1,1.0
UCMC,sepsis_ase_icu,2024,75+,Male,Other/Unknown,Unknown,6,7,1.1666666666666667
UCMC,sepsis_ase_icu,2024,75+,Male,White,Hispanic or Latino,3,0,0.0
UCMC,sepsis_ase_icu,2024,75+,Male,White,Not Hispanic or Latino,49,15,0.30612244897959184
UCMC,sepsis_ase_icu,2024,75+,Male,White,Unknown,2,3,1.5
